playerID,Name,birthYear,birthMonth,birthDay
schulbo02,Bo Schultz,1985,9,25
schulbu01,Buddy Schultz,1950,9,19
schulda01,Dave Schuler,1953,10,4
schuldo01,Don Schulze,1962,9,27
schuler01,Erik Schullstrom,1969,3,25
schulfr01,Frank Schulte,1882,9,17
schulfr02,Fred Schulte,1901,1,13
schulha01,Ham Schulte,1912,9,1
schulho01,Howie Schultz,1922,7,3
schulja01,Jack Schulte,1881,11,15
schulja02,Jaime Schultz,1991,6,20
schulje01,Jeff Schulz,1961,6,2
schuljo01,John Schultz,NA,NA,NA
schuljo02,John Schulze,1866,4,4
schuljo03,Joe Schultz,1893,7,24
schuljo04,Johnny Schulte,1896,9,8
schuljo05,Joe Schultz,1918,8,29
schulle01,Len Schulte,1916,12,5
schulmi01,Mike Schultz,1920,12,17
schulmi02,Mike Schultz,1979,11,28
schulwa01,Walt Schulz,1900,4,16
schulwe01,Webb Schultz,1898,1,31
schulwe02,Wes Schulmerich,1901,8,21
schumha01,Hack Schumann,1884,8,13
schumha02,Hal Schumacher,1910,11,23
schumsk01,Skip Schumaker,1980,2,3
schupfe01,Ferdie Schupp,1891,1,16
schuri01,Rick Schu,1962,1,26
schurjo99,John Schuerholz,1940,10,1
schurwa01,Wayne Schurr,1937,8,6
schusbi01,Bill Schuster,1912,8,4
schuspa01,Patrick Schuster,1990,10,30
schutca01,Carl Schutz,1971,8,22
schwabi01,Bill Schwartz,1864,4,3
schwabi02,Bill Schwartz,1884,4,22
schwabl01,Ralph Schwamb,1926,8,6
schwado01,Don Schwall,1936,3,2
schwaje01,Jeff Schwarz,1964,5,20
schwaky01,Kyle Schwarber,1993,3,5
schwami01,Mike Schwabe,1964,7,12
schwara01,Randy Schwartz,1944,2,9
schweal01,Al Schweitzer,1882,12,23
schweha01,Hal Schwenk,1890,8,23
schwepi01,Pi Schwert,1892,11,22
schweru01,Rudy Schwenck,1884,4,6
schwiar01,Art Schwind,1889,11,4
schwich01,Chris Schwinden,1986,9,22
schwifr01,Frank Schwindel,1992,6,29
schwimi01,Michael Schwimer,1986,2,19
schypje01,Jerry Schypinski,1931,9,16
sciosmi01,Mike Scioscia,1958,11,27
scofflo01,Lou Scoffic,1913,5,20
scoggji01,Jim Scoggins,1891,7,9
sconida01,Daryl Sconiers,1958,10,3
scorehe01,Herb Score,1933,6,7
scott01,NA Scott,NA,NA,NA
scottda01,Darryl Scott,1968,8,6
scottdi01,Dick Scott,1883,2,5
scottdi02,Dick Scott,1933,3,15
scottdi03,Dick Scott,1962,7,19
scottdo01,Donnie Scott,1961,8,16
scotted01,Ed Scott,1870,8,12
scottev01,Everett Scott,1892,11,19
scottga01,Gary Scott,1968,8,22
scottge01,George Scott,1895,11,17
scottge02,George Scott,1944,3,23
scottja01,Jack Scott,1892,4,18
scottji01,Jim Scott,1888,4,23
scottji02,John Scott,1887,9,3
scottjo01,John Scott,1952,1,24
scottle01,LeGrant Scott,1910,7,25
scottle02,Marshall Scott,1915,7,15
scottlu01,Luke Scott,1978,6,25
scottmi01,Milt Scott,1861,1,17
scottmi02,Mickey Scott,1947,7,25
scottmi03,Mike Scott,1955,4,26
scottpe01,Pete Scott,1897,12,21
scottro01,Rodney Scott,1953,10,16
scottro02,Robby Scott,1989,8,29
scottta01,Tanner Scott,1994,7,22
scottta02,Tayler Scott,1992,6,1
scottti01,Tim Scott,1966,11,16
scottto01,Tony Scott,1951,9,18
scranji01,Jim Scranton,1960,4,5
scribev01,Evan Scribner,1985,7,19
scribtr01,Troy Scribner,1991,7,2
scrivch01,Chuck Scrivener,1947,10,3
scruban01,Andre Scrubb,1995,1,13
scrugto01,Tony Scruggs,1966,3,19
scrugxa01,Xavier Scruggs,1987,9,23
scuddsc01,Scott Scudder,1968,2,14
scurrro01,Rod Scurry,1956,3,17
scutama01,Marco Scutaro,1975,10,30
seaboco01,Connor Seabold,1996,1,24
seabosc01,Scott Seabol,1975,5,17
seageco01,Corey Seager,1994,4,27
seageky01,Kyle Seager,1987,11,3
sealejo01,Johnnie Seale,1938,11,14
seamaki01,Kim Seaman,1957,5,6
seaneru01,Rudy Seanez,1968,10,20
searara01,Ray Searage,1955,5,1
searcst01,Steve Searcy,1964,6,4
searsjp01,JP Sears,1996,2,19
searske01,Ken Sears,1917,7,6
searsto01,Todd Sears,1975,10,23
seatoto01,Tom Seaton,1887,8,30
seatsto01,Tom Seats,1910,9,24
seaveto01,Tom Seaver,1944,11,17
seaybo01,Bobby Seay,1978,6,20
sebrabo01,Bob Sebra,1961,12,11
sebriji01,Jimmy Sebring,1882,3,25
sechrdo01,Doc Sechrist,1876,2,10
secorfr01,Frank Secory,1912,8,24
secrido01,Don Secrist,1944,2,26
seddoch01,Chris Seddon,1983,10,13
sedgwdu01,Duke Sedgwick,1898,6,1
sedlash01,Shawn Sedlacek,1977,6,29
sedloco01,Cody Sedlock,1995,6,19
seech01,Charlie See,1896,10,13
seedsbo01,Bob Seeds,1907,2,24
seela01,Larry See,1960,6,20
seelbch01,Chuck Seelbach,1948,3,20
seelbch02,Chris Seelbach,1972,12,18
seerepa01,Pat Seerey,1923,3,17
seeryem01,Emmett Seery,1861,2,13
sefcike01,Kevin Sefcik,1971,2,10
segedro01,Rob Segedin,1988,11,10
segelhe01,Herman Segelke,1958,4,24
segovza01,Zack Segovia,1983,4,11
segrika01,Kal Segrist,1931,4,14
seguida01,David Segui,1966,7,19
seguidi01,Diego Segui,1937,8,17
seguife01,Fernando Seguignol,1975,1,19
segurje01,Jean Segura,1990,3,17
segurjo01,Jose Segura,1963,1,26
seibeku01,Kurt Seibert,1955,10,16
seibeph01,Phil Seibel,1979,1,28
seiboso01,Socks Seibold,1896,5,31
seilhri01,Ricky Seilheimer,1960,8,30
seitzke01,Kevin Seitzer,1962,3,26
selbaki01,Kip Selbach,1872,3,24
selbybi01,Bill Selby,1970,6,11
seleaa01,Aaron Sele,1970,6,25
seleefr99,Frank Selee,1859,10,26
selfto01,Todd Self,1978,11,9
seligbu99,Bud Selig,1934,7,30
selkige01,George Selkirk,1908,1,4
selleje01,Jeff Sellers,1964,5,11
selleju01,Justin Sellers,1986,2,1
sellep01,Epp Sell,1897,4,26
selleru01,Rube Sellers,1881,3,7
sellsda01,Dave Sells,1946,9,18
selmadi01,Dick Selma,1943,11,4
selmafr01,Frank Sellman,1851,1,21
selmasa01,Sam Selman,1990,11,14
selphca01,Carey Selph,1901,12,5
selskst01,Steve Selsky,1989,7,20
sembeca01,Carroll Sembera,1941,7,26
sembemi01,Mike Sember,1953,2,24
semiema01,Marcus Semien,1990,9,17
seminan01,Andy Seminick,1920,9,12
seminfr01,Frank Seminara,1967,5,16
semprra01,Ray Semproch,1931,1,7
senerso01,Sonny Senerchia,1929,4,6
senseco01,Count Sensenderfer,1847,12,28
sentepa01,Paul Sentell,1879,8,27
sentest01,Steve Senteney,1955,8,7
senzaan01,Antonio Senzatela,1995,1,21
senzeni01,Nick Senzel,1995,6,29
seoanma01,Manny Seoane,1955,6,26
seoja01,Jae Weong Seo,1977,5,24
sepkote01,Ted Sepkowski,1923,11,9
septile01,Leyson Septimo,1985,7,7
seradbi01,Billy Serad,1862,4,NA
serafda01,Dan Serafini,1974,1,25
serenbi01,Bill Serena,1924,10,2
sernapa01,Paul Serna,1958,11,16
serraal01,Alex Serrano,1981,2,18
serraji01,Jimmy Serrano,1976,5,9
serrawa01,Wascar Serrano,1978,6,2
serumga01,Gary Serum,1956,10,24
servasc01,Scott Servais,1967,6,4
servebr01,Brian Serven,1995,5,5
servisc01,Scott Service,1967,2,26
sessiwa01,Walter Sessi,1918,7,23
settlme01,Merle Settlemire,1903,1,19
sevcijo01,John Sevcik,1942,7,11
several01,Al Severinsen,1944,11,9
severan01,Anderson Severino,1994,9,17
severat01,Atahualpa Severino,1984,11,6
severha01,Hank Severeid,1891,6,1
severlu01,Luis Severino,1994,2,20
severpe01,Pedro Severino,1993,7,20
severri01,Rich Severson,1945,1,18
sewalpa01,Paul Sewald,1990,5,26
sewared01,Ed Seward,1867,6,29
sewarfr01,Frank Seward,1921,4,7
sewarge01,George Seward,1851,NA,NA
seweljo01,Joe Sewell,1898,10,9
sewellu01,Luke Sewell,1901,1,5
sewelri01,Rip Sewell,1907,5,11
sewelto01,Tommy Sewell,1906,4,16
sexauel01,Elmer Sexauer,1926,5,21
sexsori01,Richie Sexson,1974,12,29
sextoch01,Chris Sexton,1971,8,3
sextofr01,Frank Sexton,1872,7,8
sextoji01,Jimmy Sexton,1951,12,15
sextoto01,Tom Sexton,1865,3,14
seyboso01,Socks Seybold,1870,11,23
seyfrgo01,Gordon Seyfried,1937,7,4
seymocy01,Cy Seymour,1872,12,9
seymoja01,Jake Seymour,1854,NA,NA
shabaad01,Adam Shabala,1978,2,6
shackbr01,Brian Shackelford,1976,8,30
shackke01,Kevin Shackelford,1989,4,7
shafeju01,Justin Shafer,1992,9,18
shafera01,Ralph Shafer,1894,3,17
shafeti01,Tillie Shafer,1889,3,22
shaff01,NA Shaffer,NA,NA,NA
shafff01,Frank Shaffer,1859,12,6
shaffjo01,John Shaffer,1864,2,18
shaffor01,Orator Shafer,1851,10,4
shaffri01,Richie Shaffer,1991,3,15
shaffta01,Taylor Shafer,1866,7,13
shallgu01,Gus Shallix,1858,3,29
shamsar01,Art Shamsky,1941,10,14
shanagr01,Greg Shanahan,1947,12,11
shandji01,Jim Shanley,1854,5,4
shanewa01,Wally Shaner,1900,5,24
shankha01,Harvey Shank,1946,7,29
shankho01,Howie Shanks,1890,7,21
shanldo01,Harry Shanley,1889,1,30
shannbi01,Bill Shanner,1894,11,4
shannda01,Dan Shannon,1865,3,23
shannfr01,Frank Shannon,1873,12,3
shannjo01,Joe Shannon,1897,2,11
shannmi01,Mike Shannon,1939,7,15
shannow01,Owen Shannon,1879,12,22
shannre01,Red Shannon,1897,2,11
shannsp01,Spike Shannon,1875,2,7
shannwa01,Warren Shanabrook,1880,11,30
shannwa02,Wally Shannon,1933,1,23
shantbi01,Billy Shantz,1927,7,31
shantbo01,Bobby Shantz,1925,9,26
sharmra01,Ralph Sharman,1895,4,11
sharodi01,Dick Sharon,1950,4,15
sharpbi01,Bill Sharp,1950,1,18
sharpbu01,Bud Sharpe,1881,8,6
sharpjo01,Josh Sharpless,1981,1,26
sharpmi01,Mike Sharperson,1961,10,4
sharpst01,Sterling Sharp,1995,5,30
sharrge01,George Sharrott,1869,11,2
sharrja01,Jack Sharrott,1869,8,13
sharsbi99,Bill Sharsig,1855,1,1
shaugsh01,Shag Shaughnessy,1883,4,8
shautjo01,Joe Shaute,1899,8,1
shaveje01,Jeff Shaver,1963,7,30
shavejo01,Jon Shave,1967,11,4
shawal01,Al Shaw,1873,5,22
shawal02,Al Shaw,1881,3,1
shawami01,Mike Shawaryn,1994,9,17
shawbe01,Ben Shaw,1893,6,18
shawbo01,Bob Shaw,1933,6,29
shawbr01,Bryan Shaw,1987,11,8
shawch01,Chris Shaw,1993,10,20
shawdo01,Don Shaw,1944,2,23
shawdu01,Dupee Shaw,1859,5,31
shawhu01,Hunky Shaw,1884,9,29
shawje01,Jeff Shaw,1966,7,7
shawji01,Jim Shaw,1893,8,13
shawkbo01,Bob Shawkey,1890,12,4
shawsa01,Sam Shaw,1863,5,7
shawtr01,Travis Shaw,1990,4,16
shayda01,Danny Shay,1876,11,8
shayma01,Marty Shay,1896,4,25
sheafda01,Danny Sheaffer,1961,8,2
sheage01,Gerry Shea,1881,10,26
sheajo01,John Shea,1904,12,27
shealal01,Al Shealy,1900,5,24
shealry01,Ryan Shealy,1979,8,29
sheame01,Merv Shea,1900,9,5
sheami01,Mike Shea,1867,3,10
sheana01,Nap Shea,1874,5,23
sheanda01,Dave Shean,1883,7,9
sheare01,Red Shea,1898,11,29
shearge01,George Shears,1890,4,13
shearjo01,John Shearon,1871,NA,NA
shearra01,Ray Shearer,1929,9,19
shearto01,Tom Shearn,1977,8,28
sheasp01,Spec Shea,1920,10,2
sheast01,Steve Shea,1942,12,5
sheckji01,Jimmy Sheckard,1878,11,23
sheehbi01,Timothy Sheehan,1868,2,13
sheehja01,Jack Sheehan,1893,4,15
sheehji01,Jim Sheehan,1913,6,3
sheehto01,Tommy Sheehan,1877,11,5
sheehto02,Tom Sheehan,1894,3,31
sheelbu01,Bud Sheely,1920,11,26
sheelea01,Earl Sheely,1893,2,12
sheerch01,Chuck Sheerin,1909,4,17
sheetan01,Andy Sheets,1971,11,19
sheetbe01,Ben Sheets,1978,7,18
sheetga01,Gavin Sheets,1996,4,23
sheetla01,Larry Sheets,1959,12,6
sheffga01,Gary Sheffield,1968,11,18
sheffjo01,Jordan Sheffield,1995,6,1
sheffju01,Justus Sheffield,1996,5,13
shelbjo01,John Shelby,1958,2,23
sheldbo01,Bob Sheldon,1950,11,27
sheldro01,Rollie Sheldon,1936,12,17
sheldsc01,Scott Sheldon,1968,11,28
shellfr01,Frank Shellenback,1898,12,16
shellhu01,Hugh Shelley,1910,10,26
shellji01,Jim Shellenback,1943,11,18
shellst01,Steven Shell,1983,3,10
sheltbe01,Ben Shelton,1969,9,21
sheltch01,Chris Shelton,1980,6,26
sheltde99,Derek Shelton,1970,7,30
sheltsk01,Skeeter Shelton,1888,6,29
shemost01,Steve Shemo,1915,4,9
shepabe01,Bert Shepard,1920,6,28
shepaja01,Jack Shepard,1931,5,13
shepala99,Larry Shepard,1919,4,3
shepara01,Ray Shepardson,1897,5,3
shephch01,Chandler Shepherd,1992,8,25
shephke01,Keith Shepherd,1968,1,21
shephro01,Ron Shepherd,1960,10,27
sheppjo01,John Sheppard,NA,NA,NA
sherdbi01,Bill Sherdel,1896,8,15
sherfji01,James Sherfy,1991,12,27
sheri01,NA Sheridan,NA,NA,NA
sherine01,Neill Sheridan,1921,11,20
sheripa01,Pat Sheridan,1957,12,4
sherire01,Red Sheridan,1896,11,14
sheriro01,Roy Sherid,1907,1,25
sherled01,Ed Sherling,1897,7,18
sherlmo01,John Sherlock,1904,10,26
sherlvi01,Vince Sherlock,1910,3,27
shermda01,Dan Sherman,1890,11,26
shermda02,Darrell Sherman,1966,12,4
shermjo01,Joe Sherman,1890,11,4
sherrde01,Dennis Sherrill,1956,5,3
sherrfr01,Fred Sherry,1889,6,13
sherrge01,George Sherrill,1977,4,19
sherrla01,Larry Sherry,1935,7,25
sherrno01,Norm Sherry,1931,7,16
sherrry01,Ryan Sherriff,1990,5,25
sherrti01,Tim Sherrill,1965,9,10
shetrba01,Barry Shetrone,1938,7,6
shettbi99,Bill Shettsline,1863,10,25
shetzjo01,John Shetzline,1852,NA,NA
shevlji01,Jimmy Shevlin,1909,7,9
shielbe01,Ben Shields,1903,6,17
shielch01,Charlie Shields,1879,12,10
shielja01,Jason Shiell,1976,10,19
shielja02,James Shields,1981,12,20
shielpe01,Pete Shields,1891,9,21
shielsc01,Scot Shields,1975,7,22
shielst01,Steve Shields,1958,11,30
shielto01,Tommy Shields,1964,8,14
shielvi01,Vince Shields,1900,11,18
shiffga01,Garland Shifflett,1935,3,28
shiffst01,Steve Shifflett,1966,1,5
shildmi99,Mike Shildt,1968,8,9
shillji01,Jim Shilling,1914,5,14
shinagi01,Ginger Shinault,1892,9,7
shinaza01,Zak Shinall,1968,10,14
shindbi01,Billy Shindle,1860,12,5
shinera01,Razor Shines,1956,7,18
shinjts01,Tsuyoshi Shinjo,1972,1,28
shinnra01,Ralph Shinners,1895,10,4
shinnti01,Tim Shinnick,1867,11,6
shipada01,Dave Shipanoff,1959,11,13
shipkbi01,Bill Shipke,1882,11,18
shiplbr01,Braden Shipley,1992,2,22
shiplcr01,Craig Shipley,1963,1,7
shipljo01,Joe Shipley,1935,5,9
shirear01,Art Shires,1906,8,13
shiredu01,Duke Shirey,1898,6,20
shirlba01,Bart Shirley,1940,1,4
shirlbo01,Bob Shirley,1954,6,25
shirlmu01,Mule Shirley,1901,5,24
shirlst01,Steve Shirley,1956,10,12
shirlte01,Tex Shirley,1918,4,25
shiveiv01,Ivey Shiver,1907,1,22
shochge01,George Shoch,1859,1,6
shockco01,Costen Shockley,1942,2,8
shockur01,Urban Shocker,1890,9,22
shoemch01,Charlie Shoemaker,1939,8,10
shoemma01,Matt Shoemaker,1986,9,27
shoffmi01,Milt Shoffner,1905,11,13
shofnst01,Strick Shofner,1919,7,23
shokeed01,Eddie Shokes,1920,1,27
shookra01,Ray Shook,1889,11,18
shoopro01,Ron Shoop,1931,9,19
shopato01,Tom Shopay,1945,2,21
shoppke01,Kelly Shoppach,1980,4,29
shorebi01,Bill Shores,1904,5,26
shoreer01,Ernie Shore,1891,3,24
shorera01,Ray Shore,1921,6,9
shortbi01,Bill Short,1937,11,27
shortch01,Chick Shorten,1892,4,19
shortch02,Chris Short,1937,9,19
shortda01,Dave Short,1917,5,11
shortri01,Rick Short,1972,12,6
shortza01,Zack Short,1995,5,29
shottbu01,Burt Shotton,1884,10,18
shouncl01,Clyde Shoun,1912,3,20
shoupjo01,John Shoup,1851,9,30
shousbr01,Brian Shouse,1968,9,26
shovljo01,John Shovlin,1891,1,14
showabu99,Buck Showalter,1956,5,23
shower01,Eric Show,1956,5,19
shrevch01,Chasen Shreve,1990,7,12
shrevle01,Lev Shreve,1866,3,12
shrivha01,Harry Shriver,1896,9,2
shubage01,George Shuba,1924,12,13
shuckja01,JB Shuck,1987,6,18
shueypa01,Paul Shuey,1970,9,16
shugafr01,Frank Shugart,1866,12,10
shultto01,Toots Shultz,1888,10,10
shumaan01,Anthony Shumaker,1973,5,14
shumaha01,Harry Shuman,1915,3,5
shumpte01,Terry Shumpert,1966,8,16
shupevi01,Vince Shupe,1921,9,5
sianimi01,Michael Siani,1999,7,16
sickied01,Ed Sicking,1897,3,30
siddajo01,Joe Siddall,1967,10,25
siebedi01,Dick Siebert,1912,2,19
siebeno01,Norm Siebern,1933,7,26
siebepa01,Paul Siebert,1953,6,5
siebeso01,Sonny Siebert,1937,1,14
siebldw01,Dwight Siebler,1937,8,5
siefkfr01,Fred Siefke,1870,3,5
siegejo01,Fred Siegel,1861,NA,NA
siegljo01,Johnny Siegle,1874,7,8
siegrke01,Kevin Siegrist,1989,7,20
siemeos01,Oscar Siemer,1901,8,14
sierrca01,Candy Sierra,1967,3,27
sierrma01,Magneuris Sierra,1996,4,7
sierrmo01,Moises Sierra,1988,9,24
sierrru01,Ruben Sierra,1965,10,6
sieveed01,Ed Siever,1875,4,2
sievero01,Roy Sievers,1926,11,18
siffefr01,Frank Siffell,1864,1,NA
sigaffr01,Frank Sigafoos,1904,3,21
siglipa01,Paddy Siglin,1891,9,24
sigmatr01,Tripp Sigman,1899,1,17
signewa01,Walter Signer,1910,10,12
sigsbse01,Seth Sigsby,1874,4,30
sikorbr01,Brian Sikorski,1974,7,27
silbeed01,Eddie Silber,1914,6,6
silched01,Ed Silch,1865,2,22
silsech01,Chase Silseth,2000,5,18
silvaca01,Carlos Silva,1979,4,23
silvada01,Danny Silva,1896,10,5
silvajo01,Jose Silva,1973,12,19
silvawa01,Walter Silva,1977,1,4
silveal01,Al Silvera,1935,8,26
silvech01,Charlie Silvera,1924,10,13
silveda01,Dave Silvestri,1967,9,29
silveke01,Ken Silvestri,1916,5,3
silvelu01,Luis Silverio,1956,10,23
silveto01,Tom Silverio,1945,10,14
simaal01,Al Sima,1921,10,7
simasbi01,Bill Simas,1971,11,28
simmoal01,Al Simmons,1902,5,22
simmoan01,Andrelton Simmons,1989,9,4
simmobr01,Brian Simmons,1973,9,4
simmocu01,Curt Simmons,1929,5,19
simmoha01,Hack Simmons,1885,1,29
simmojo01,Joe Simmons,1845,6,13
simmojo02,John Simmons,1924,7,7
simmole99,Lew Simmons,1838,8,27
simmone01,Nelson Simmons,1963,6,27
simmopa01,Pat Simmons,1908,11,29
simmosh01,Shae Simmons,1990,9,3
simmote01,Ted Simmons,1949,8,9
simmsmi01,Mike Simms,1967,1,12
simonal01,Alfredo Simon,1981,5,8
simondo01,Doug Simons,1966,9,15
simonha01,Hank Simon,1862,8,25
simonja01,Jason Simontacchi,1973,11,13
simonme01,Mel Simons,1900,7,1
simonmi01,Mike Simon,1883,4,13
simonra01,Randall Simon,1975,5,25
simonsy01,Syl Simon,1897,12,14
simpsal01,Allan Simpson,1977,8,26
simpsdi01,Dick Simpson,1943,7,28
simpsdu01,Tom Simpson,1927,9,15
simpsha01,Harry Simpson,1925,12,3
simpsjo01,Joe Simpson,1951,12,31
simpsma01,Marty Simpson,NA,NA,NA
simpsst01,Steve Simpson,1948,8,30
simpswa01,Wayne Simpson,1948,12,2
simsdu01,Duke Sims,1941,6,5
simsgr01,Greg Sims,1946,6,28
simslu01,Lucas Sims,1994,5,10
simspe01,Pete Sims,1891,5,24
sinatma01,Matt Sinatro,1960,3,22
sinclst01,Steve Sinclair,1971,8,2
sincobe01,Bert Sincock,1887,9,8
sinerho01,Hosea Siner,1885,3,20
singebi01,Bill Singer,1944,4,24
singebr01,Brady Singer,1996,8,4
singlch01,Chris Singleton,1972,8,15
singldu01,Duane Singleton,1972,8,6
singlel01,Elmer Singleton,1918,6,26
singljo01,John Singleton,1896,11,27
singljo02,Jon Singleton,1991,9,18
singlke01,Ken Singleton,1947,6,10
singtfr01,Fred Sington,1910,2,24
sinkbbr01,Brett Sinkbeil,1984,12,26
sipekdi01,Dick Sipek,1923,1,16
sipinjo01,John Sipin,1946,8,29
sippto01,Tony Sipp,1983,7,12
sirijo01,Jose Siri,1995,7,22
sirotmi01,Mike Sirotka,1971,5,13
siscoan01,Andy Sisco,1983,1,13
siscoch01,Chance Sisco,1995,2,24
siscost01,Steve Sisco,1969,12,2
siskdo01,Doug Sisk,1957,9,26
siskto01,Tommie Sisk,1942,4,12
sisleda01,Dave Sisler,1931,10,16
sisledi01,Dick Sisler,1920,11,2
sislege01,George Sisler,1893,3,24
sistisi01,Sibby Sisti,1920,7,26
sittibr01,Brandyn Sittinger,1994,6,6
sittoca01,Carl Sitton,1881,9,22
sivespe01,Pete Sivess,1913,9,23
siwyji01,Jim Siwy,1958,9,20
sixsmed01,Ed Sixsmith,1863,2,26
sizemgr01,Grady Sizemore,1982,8,2
sizemsc01,Scott Sizemore,1985,1,4
sizemte01,Ted Sizemore,1945,4,15
skafffr01,Frank Skaff,1910,9,30
skaggda01,Dave Skaggs,1951,6,12
skaggty01,Tyler Skaggs,1991,7,13
skalsjo01,Joe Skalski,1964,9,26
skaugda01,Dave Skaugstad,1940,1,10
skeelda01,Dave Skeels,1891,12,29
sketcbu01,Harry Sketchley,1919,3,30
skidmro01,Roe Skidmore,1945,10,30
skiffbi01,Bill Skiff,1895,10,16
skinnal01,Al Skinner,NA,NA,NA
skinnbo01,Bob Skinner,1931,10,3
skinnca01,Camp Skinner,1897,6,25
skinnjo01,Joel Skinner,1961,2,21
skipwky01,Kyle Skipworth,1990,3,1
skizalo01,Lou Skizas,1932,6,2
skogler01,Eric Skoglund,1992,10,26
skokcr01,Craig Skok,1947,9,1
skolema01,Matt Skole,1989,7,30
skopejo01,John Skopec,1880,5,8
skowrbi01,Bill Skowron,1930,12,18
skrmema01,Matt Skrmetta,1972,11,6
skubata01,Tarik Skubal,1996,11,20
skubebo01,Bob Skube,1957,10,8
sladear01,Art Sladen,1859,10,28
sladego01,Gordon Slade,1904,10,9
slaglji01,Jimmy Slagle,1873,7,11
slagljo01,John Slagle,1869,11,NA
slaglro01,Roger Slagle,1953,11,4
slaglwa01,Walt Slagle,1878,12,15
slamaan01,Anthony Slama,1984,1,6
slanida01,Dan Slania,1992,5,24
slapncy01,Cy Slapnicka,1886,3,23
slappjo01,John Slappey,1898,8,8
slateau01,Austin Slater,1992,12,13
slatedo01,Doug Slaten,1980,2,4
slatoji01,Jim Slaton,1950,6,19
slattja01,Jack Slattery,1878,1,6
slattmi01,Mike Slattery,1866,11,26
slattph01,Phil Slattery,1893,2,25
slaugba01,Barney Slaughter,1884,10,6
slaugdo01,Don Slaught,1958,9,11
slaugen01,Enos Slaughter,1916,4,27
slaugst01,Sterling Slaughter,1941,11,18
slaybbi01,Bill Slayback,1948,2,21
slaybsc01,Scottie Slayback,1901,10,5
slaytst01,Steve Slayton,1902,4,26
sleatlo01,Lou Sleater,1926,9,8
sledgte01,Terrmel Sledge,1977,3,18
slegeaa01,Aaron Slegers,1992,9,4
sloanbr01,Bruce Sloan,1914,10,4
sloanto01,Tod Sloan,1890,12,24
sloatle01,Dwain Sloat,1918,12,1
slocubr01,Brian Slocum,1981,3,27
slocuhe01,Heathcliff Slocumb,1966,6,7
slocuro01,Ron Slocum,1945,7,2
sloweke01,Kevin Slowey,1984,5,4
slusajo01,Joe Slusarski,1966,12,19
smajscr01,Craig Smajstrla,1962,6,19
smallaa01,Aaron Small,1971,11,23
smallch01,Charlie Small,1905,10,24
smallet01,Ethan Small,1997,2,14
smallha01,Hank Small,1953,7,31
smallji01,Jim Small,1937,3,8
smallma01,Mark Small,1967,11,12
smallro01,Roy Smalley,1926,6,9
smallro02,Roy Smalley,1952,10,25
smallwa01,Walt Smallwood,1893,4,24
smallwi01,Will Smalley,1871,6,27
smartjd01,J. D. Smart,1973,11,12
smazajo01,Joe Smaza,1923,7,7
smeltde01,Devin Smeltzer,1995,9,7
smilebi01,Bill Smiley,1856,NA,NA
smilejo01,John Smiley,1965,3,17
smith01,NA Smith,NA,NA,NA
smithal01,Aleck Smith,1871,NA,NA
smithal02,Al Smith,1903,12,13
smithal03,Al Smith,1907,10,12
smithal04,Al Smith,1928,2,7
smithar01,Art Smith,1906,6,21
smithbe01,Bernie Smith,1941,9,4
smithbi01,Bill Smith,NA,NA,NA
smithbi02,Bill Smith,1865,NA,NA
smithbi03,Billy Smith,1861,4,NA
smithbi04,Bill Smith,1934,6,8
smithbi05,Billy Smith,1953,7,14
smithbi06,Billy Smith,1954,9,13
smithbl01,Blake Smith,1987,12,9
smithbo01,Bob Smith,1890,7,19
smithbo02,Bob Smith,1895,4,22
smithbo03,Bob Smith,1930,2,1
smithbo04,Bobby Smith,1934,5,28
smithbo05,Bob Smith,1928,5,13
smithbo06,Bob Smith,1974,5,10
smithbr01,Bryn Smith,1955,8,11
smithbr02,Brick Smith,1959,5,2
smithbr03,Brian Smith,1972,7,19
smithbu01,Bull Smith,1880,8,20
smithbu02,Bud Smith,1979,10,23
smithbu03,Burch Smith,1990,4,12
smithca01,Carr Smith,1901,4,8
smithca02,Carson Smith,1989,10,19
smithca03,Caleb Smith,1991,7,28
smithca04,Canaan Smith-Njigba,1999,4,30
smithch01,Charlie Smith,1840,12,11
smithch02,Charlie Smith,1880,4,20
smithch03,Chick Smith,1892,12,2
smithch04,Charley Smith,1937,9,15
smithch05,Chris Smith,1957,7,18
smithch06,Chuck Smith,1969,10,21
smithch07,Chris Smith,1981,4,9
smithch08,Chad Smith,1989,10,2
smithch09,Chris Smith,1988,8,19
smithch10,Chad Smith,1995,6,8
smithcl01,Clay Smith,1914,9,11
smithda01,Dave Smith,1914,12,17
smithda02,Dave Smith,1955,1,21
smithda03,Dave Smith,1957,8,30
smithda04,Dar Smith,1960,7,29
smithda05,Dan Smith,1969,4,20
smithda06,Dan Smith,1975,9,15
smithdi01,Dick Smith,1926,7,21
smithdi02,Dick Smith,1939,5,17
smithdi03,Dick Smith,1944,8,25
smithdo01,Doug Smith,1892,5,25
smithdo02,Dominic Smith,1995,6,15
smithdr01,Drew Smith,1993,9,24
smithdw01,Dwight Smith,1963,11,8
smithdw02,Dwight Smith,1992,10,26
smithea01,Earl Smith,1891,1,20
smithea02,Earl Smith,1897,2,14
smithea03,Earl Smith,1928,3,14
smithed01,Edgar Smith,1862,6,12
smithed02,Edgar Smith,1860,10,15
smithed03,Ed Smith,1879,2,21
smithed04,Eddie Smith,1913,12,14
smithed05,Ed Smith,1863,11,2
